10810756	10823064	1.0011
3712	3716	1.0011
8115448	8124396	1.0011
3112	3116	1.0013
28716	28752	1.0013
9094916	9106560	1.0013
8570352	8581604	1.0013
4329580	4335320	1.0013
2556320	2560236	1.0015
8325214556	8338879004	1.0016
48608	48688	1.0016
5866464	5876408	1.0017
107008	107192	1.0017
142696	142944	1.0017
4656	4664	1.0017
4064	4072	1.0020
4088	4096	1.0020
36884	36964	1.0022
11078964	11103868	1.0022
36429836	36509932	1.0022
4699392	4710460	1.0024
108220	108484	1.0024
10996	11024	1.0025
80828	81040	1.0026
1518131240	1522048184	1.0026
3044	3052	1.0026
2844	2852	1.0028
7272	7292	1.0028
5655364	5673460	1.0032
417120	418508	1.0033
26937428	27030076	1.0034
34968	35088	1.0034
3075724	3086620	1.0035
192280	192956	1.0035
231343992	232177544	1.0036
6212036	6234448	1.0036
53084756	53275860	1.0036
53416	53612	1.0037
2704072	2714156	1.0037
280656	281732	1.0038
1911424	1919252	1.0041
49120	49324	1.0042
162568	163252	1.0042
5388151	5411400	1.0043
249928	251008	1.0043
249924	251012	1.0044
10640248	10688564	1.0045
33969312	34139660	1.0050
345920	347644	1.0050
11936	11996	1.0050
4820	4844	1.0050
216409996	217512596	1.0051
96264	96752	1.0051
16300	16384	1.0052
18900	19000	1.0053
142964	143732	1.0054
9711916	9764424	1.0054
72228	72620	1.0054
2172	2184	1.0055
134856	135604	1.0055
12840	12912	1.0056
4304	4328	1.0056
86188128	86682472	1.0057
15180	15268	1.0058
2648292	2663656	1.0058
11468	11536	1.0059
23964	24108	1.0060
20008	20128	1.0060
1976	1988	1.0061
29332	29512	1.0061
176544	177620	1.0061
3728	3752	1.0064
2988936	3008204	1.0064
143444	144380	1.0065
5532	5568	1.0065
123384	124204	1.0066
5240	5276	1.0069
12124	12208	1.0069
1715416	1727316	1.0069
12656	12744	1.0070
2240	2256	1.0071
1688	1700	1.0071
4069175	4098516	1.0072
11060	11140	1.0072
11544972	11630172	1.0074
3457084	3483848	1.0077
13319516	13421648	1.0077
137880	138960	1.0078
6096	6144	1.0079
3940	3972	1.0081
146348	147568	1.0083
104396	105272	1.0084
2864	2888	1.0084
382340	385592	1.0085
13120	13232	1.0085
835172	842352	1.0086
2681977080	2705156376	1.0086
12112	12220	1.0089
535712	540520	1.0090
5728	5780	1.0091
42816	43212	1.0092
73062112	73742252	1.0093
14789484	14931048	1.0096
8427248	8509060	1.0097
58634960	59212364	1.0098
4052	4092	1.0099
7812	7892	1.0102
1176	1188	1.0102
3380648	3415120	1.0102
7744	7824	1.0103
3390256	3425076	1.0103
19888	20092	1.0103
9172	9268	1.0105
2347240	2371852	1.0105
12961732	13097948	1.0105
7744	7828	1.0108
18190748	18392688	1.0111
5040	5096	1.0111
2512	2540	1.0111
1068	1080	1.0112
1428	1444	1.0112
1068	1080	1.0112
1412	1428	1.0113
1748	1768	1.0114
2748	2780	1.0116
8161161032	8257961320	1.0119
3244	3284	1.0123
1628	1648	1.0123
9084	9200	1.0128
160128	162172	1.0128
3422812	3467080	1.0129
8060	8164	1.0129
11560580	11713540	1.0132
2382996	2415088	1.0135
10601090360	10750551684	1.0141
28720	29140	1.0146
1096	1112	1.0146
145360	147488	1.0146
5664	5748	1.0148
6092180	6182944	1.0149
11634816	11809664	1.0150
117736	119500	1.0150
9448	9592	1.0152
1304	1324	1.0153
9172	9312	1.0153
2887320	2932284	1.0156
3316	3368	1.0157
20854134636	21183342748	1.0158
117744	119600	1.0158
287960	292536	1.0159
2775416	2819592	1.0159
15606204	15858840	1.0162
575388	584740	1.0163
72544	73736	1.0164
315008	320184	1.0164
5024	5108	1.0167
5028	5112	1.0167
5028	5112	1.0167
5036	5120	1.0167
5028	5112	1.0167
172752	175652	1.0168
5004	5088	1.0168
3048884	3100344	1.0169
35880	36492	1.0171
11660456	11862792	1.0174
5032	5120	1.0175
18320	18640	1.0175
9107484	9269672	1.0178
12552	12780	1.0182
1740	1772	1.0184
2392	2436	1.0184
34890524	35539488	1.0186
174584	177864	1.0188
49906312	50843680	1.0188
12052920	12280836	1.0189
1688	1720	1.0190
18244	18592	1.0191
42212	43048	1.0198
4065612	4146932	1.0200
15705644	16022224	1.0202
2741716	2797604	1.0204
1532	1564	1.0209
3274169996	3342830772	1.0210
3439920	3512860	1.0212
1132	1156	1.0212
4830472	4933236	1.0213
153516	156796	1.0214
310548	317300	1.0217
7380	7540	1.0217
224408	229272	1.0217
3304	3376	1.0218
1284	1312	1.0218
4552	4652	1.0220
49672632	50771140	1.0221
6443528	6586240	1.0221
1988	2032	1.0221
27816	28436	1.0223
3768	3852	1.0223
2308	2360	1.0225
36666728	37527092	1.0235
1856	1900	1.0237
2599220	2661492	1.0240
24224	24808	1.0241
4522828	4633396	1.0244
576279	590516	1.0247
41488	42512	1.0247
366708	375796	1.0248
5952316	6102480	1.0252
4339264	4450000	1.0255
1092	1120	1.0256
2316	2376	1.0259
47580160	48836520	1.0264
273520	280736	1.0264
5712	5864	1.0266
534424	548780	1.0269
10336744	10618404	1.0272
29604	30416	1.0274
6564	6744	1.0274
497664	511412	1.0276
2905256	2985364	1.0276
3132928	3219976	1.0278
4203772	4320924	1.0279
546012	561444	1.0283
2777456	2856888	1.0286
389876	401068	1.0287
2220	2284	1.0288
1524	1568	1.0289
88104	90652	1.0289
91312	93972	1.0291
7572	7796	1.0296
14632	15076	1.0303
3375292	3478212	1.0305
8201152	8451708	1.0306
20963364	21614792	1.0311
1087944	1122164	1.0315
2912	3004	1.0316
2772660	2860464	1.0317
5787912	5971472	1.0317
4528	4672	1.0318
2500	2580	1.0320
8040	8304	1.0328
2755160	2846896	1.0333
24924	25768	1.0339
216236	223616	1.0341
2084	2156	1.0345
2936816	3038624	1.0347
116192	120236	1.0348
4476	4632	1.0349
1828	1892	1.0350
6318480	6539612	1.0350
139483	144376	1.0351
340152	352164	1.0353
34584	35820	1.0357
10208376	10573436	1.0358
7460	7728	1.0359
4664	4832	1.0360
3032308	3143152	1.0366
149856	155384	1.0369
1496	1552	1.0374
800216	830448	1.0378
1160	1204	1.0379
4522644	4693884	1.0379
9268576	9620952	1.0380
107704	111828	1.0383
7152	7436	1.0397
13757388	14306508	1.0399
3636	3784	1.0407
1074380	1118100	1.0407
4123404	4292220	1.0409
49592	51620	1.0409
2169160	2258708	1.0413
278548	290040	1.0413
5592	5824	1.0415
727920	758448	1.0419
1049820	1094144	1.0422
1800	1876	1.0422
12271564	12793932	1.0426
185160	193056	1.0426
2241340	2337656	1.0430
9624	10040	1.0432
4224	4408	1.0436
1160	1212	1.0448
73480	76776	1.0449
13688	14304	1.0450
54992	57528	1.0461
1816	1900	1.0463
68364	71556	1.0467
7854100	8221476	1.0468
1280	1340	1.0469
571532	598368	1.0470
98708	103368	1.0472
183224	191892	1.0473
96124	100680	1.0474
317752	332832	1.0475
1580	1656	1.0481
75128	78740	1.0481
1240	1300	1.0484
4214236	4421196	1.0491
11945308	12544396	1.0502
1667184	1751192	1.0504
4924	5172	1.0504
28820	30288	1.0509
19020628	19988872	1.0509
12704764	13355112	1.0512
27440	28856	1.0516
4680	4924	1.0521
44116	46424	1.0523
372248	391804	1.0525
7528	7924	1.0526
5240	5516	1.0527
10728	11296	1.0529
1304592	1373616	1.0529
2488	2620	1.0531
1644	1732	1.0535
3428	3612	1.0537
1260716	1328784	1.0540
3624	3820	1.0541
650656	685940	1.0542
492260	518960	1.0542
379304	399928	1.0544
1740304	1835884	1.0549
126840	133900	1.0557
21460	22664	1.0561
117192	123780	1.0562
222140	234784	1.0569
1052	1112	1.0570
1120	1184	1.0571
1816	1920	1.0573
9360	9900	1.0577
1362380	1440972	1.0577
1040	1100	1.0577
5972804	6318596	1.0579
59372	62824	1.0581
5826576	6164820	1.0581
617932	654196	1.0587
1564	1656	1.0588
43628	46200	1.0590
150964	159924	1.0594
92540	98036	1.0594
24276	25736	1.0601
1078524	1143444	1.0602
154040	163424	1.0609
319611	339156	1.0612
26860	28504	1.0612
4731868	5023304	1.0616
2268	2408	1.0617
3147520	3341908	1.0618
2512	2668	1.0621
301132	319984	1.0626
102080	108488	1.0628
11427164	12149276	1.0632
7196	7652	1.0634
85068	90516	1.0640
73384	78100	1.0643
290596	309336	1.0645
5696476	6066096	1.0649
8864	9440	1.0650
361052	384712	1.0655
3464	3692	1.0658
93564	99728	1.0659
1268	1352	1.0662
13056	13928	1.0668
10472	11172	1.0668
169104	180416	1.0669
42356	45220	1.0676
3664	3912	1.0677
1472	1572	1.0679
56252	60092	1.0683
555684	594008	1.0690
418212	447192	1.0693
98056	104860	1.0694
115500	123536	1.0696
1472	1576	1.0707
35452	37968	1.0710
7880	8440	1.0711
2576	2760	1.0714
359888	385740	1.0718
41240	44216	1.0722
647053	694220	1.0729
96308	103368	1.0733
13680	14684	1.0734
180172	193448	1.0737
73280	78716	1.0742
78336	84200	1.0749
184996	199052	1.0760
1092	1176	1.0769
7824	8428	1.0772
17048	18368	1.0774
4772444	5145832	1.0782
63310507544	68274198560	1.0784
2353988	2539112	1.0786
848584	915632	1.0790
28652	30932	1.0796
185004	199800	1.0800
1040	1124	1.0808
1720	1860	1.0814
443708	480156	1.0821
892160	965484	1.0822
29792	32248	1.0824
233352	252796	1.0833
1590448	1723440	1.0836
1136972	1232512	1.0840
11552	12540	1.0855
45744	49660	1.0856
10588	11500	1.0861
247800	269180	1.0863
224312	243732	1.0866
1008	1096	1.0873
32156	34964	1.0873
13268	14436	1.0880
1792	1952	1.0893
36152	39400	1.0898
213704	233308	1.0917
2472	2700	1.0922
51300	56048	1.0926
16940	18512	1.0928
1072	1172	1.0933
499120	545876	1.0937
99700	109060	1.0939
2040	2232	1.0941
214368	234572	1.0942
1400	1532	1.0943
166840	182640	1.0947
2300	2520	1.0957
2320204	2542636	1.0959
32048	35124	1.0960
660988	724572	1.0962
2305977524	2527755717	1.0962
177456	194812	1.0978
4059008	4461544	1.0992
532692	587856	1.1036
1832	2024	1.1048
2648	2928	1.1057
1376960	1522832	1.1059
5163392	5710640	1.1060
43383184	47994160	1.1063
351245424	388827788	1.1070
421304	467324	1.1092
420724	467520	1.1112
12460	13848	1.1114
1544	1716	1.1114
1385028	1539400	1.1115
68780	76516	1.1125
2060	2292	1.1126
244960	273024	1.1146
2980192	3326160	1.1161
1672	1868	1.1172
47728	53364	1.1181
70148	78472	1.1187
1044	1168	1.1188
28876	32308	1.1189
100585560	112583948	1.1193
101876	114060	1.1196
68640	76900	1.1203
84744	94948	1.1204
1096	1228	1.1204
1824	2044	1.1206
70812	79464	1.1222
141328	158688	1.1228
115564	129992	1.1248
189372	213368	1.1267
1940	2188	1.1278
1940	2188	1.1278
240988092	272006560	1.1287
99656	112520	1.1291
212440	240164	1.1305
2396	2712	1.1319
1746932	1978496	1.1326
4976	5640	1.1334
30236	34276	1.1336
1128	1280	1.1348
26924	30576	1.1356
153388	174404	1.1370
2696	3068	1.1380
99460304	113242368	1.1386
143060	163252	1.1411
70160	80160	1.1425
1008	1152	1.1429
968772	1107764	1.1435
1916	2192	1.1441
64188	73576	1.1463
1192	1368	1.1477
7896	9068	1.1484
84656	97236	1.1486
2012	2312	1.1491
23305708	26827412	1.1511
985384	1134492	1.1513
2921008	3365876	1.1523
1440	1660	1.1528
18036	20800	1.1532
11504968	13270904	1.1535
62808	72712	1.1577
2662536	3090508	1.1607
1508	1752	1.1618
4232	4924	1.1635
105276	122556	1.1641
65668	76520	1.1653
839248	980148	1.1679
2673984	3125368	1.1688
1040	1216	1.1692
12768	14932	1.1695
1712	2004	1.1706
1556	1828	1.1748
1806876	2124240	1.1756
34080	40072	1.1758
1616	1912	1.1832
9080	10744	1.1833
88568	104844	1.1838
514604	609744	1.1849
64780	76860	1.1865
3531452	4195720	1.1881
119688	142208	1.1882
78712	93656	1.1899
2988	3556	1.1901
1596	1900	1.1905
18900	22516	1.1913
1148	1368	1.1916
1084	1292	1.1919
2324	2772	1.1928
22443956	26792436	1.1937
2228	2660	1.1939
2336	2800	1.1986
8316	9968	1.1987
2040	2448	1.2000
92688	111692	1.2050
2432	2932	1.2056
1184	1428	1.2061
1526388112	1841558739	1.2065
270210620	326277704	1.2075
9044	10924	1.2079
34520	41828	1.2117
63212	76672	1.2129
2272	2760	1.2148
4752	5776	1.2155
123484	151068	1.2234
1856	2276	1.2263
181620	222804	1.2268
233176	286488	1.2286
2356	2900	1.2309
70552	86860	1.2311
4660	5764	1.2369
6204	7680	1.2379
227579	283400	1.2453
1780	2232	1.2539
78184	98056	1.2542
1800	2260	1.2556
1641452	2065888	1.2586
1560	1968	1.2615
1292	1632	1.2632
1180	1492	1.2644
1576	2000	1.2690
111912	142604	1.2743
2200	2816	1.2800
5533880	7099100	1.2828
6355628	8165712	1.2848
1076	1384	1.2862
30144	38820	1.2878
1856	2392	1.2888
34788	44848	1.2892
1516	1956	1.2902
4464	5768	1.2921
268984	347980	1.2937
2951780	3818948	1.2938
71340	93080	1.3047
1560	2036	1.3051
6172	8060	1.3059
12180	15920	1.3071
32000	41884	1.3089
1884	2472	1.3121
268120	353032	1.3167
41928	55228	1.3172
856252	1134180	1.3246
1200	1592	1.3267
1874524	2488176	1.3274
1344	1784	1.3274
11088856	14781312	1.3330
288140	384104	1.3330
1017182268	1356278960	1.3334
5334076	7156440	1.3416
1428	1916	1.3417
38524	51860	1.3462
341164	459452	1.3467
82384	111528	1.3538
1688	2288	1.3555
31700	43148	1.3611
5270943536	7180034504	1.3622
16155344	22313296	1.3812
4462124084	6187863084	1.3868
1268	1764	1.3912
3032	4220	1.3918
66128	92060	1.3921
1836	2560	1.3943
2028180	2839708	1.4001
22424856	31529780	1.4060
14665286628	20719598576	1.4128
1828	2592	1.4179
1836	2616	1.4248
17927268	25616460	1.4289
141288	202156	1.4308
1820	2608	1.4330
44140	63720	1.4436
61776	90628	1.4670
91648	134544	1.4681
2192	3236	1.4763
1616	2396	1.4827
307024	456584	1.4871
180044	268744	1.4927
63460	95172	1.4997
2627304886	3963463240	1.5086
5540144	8397876	1.5158
64452	98204	1.5237
29640	45184	1.5244
89260	137208	1.5372
7172	11064	1.5427
2293466408	3563861292	1.5539
80920	125988	1.5569
35352	55044	1.5570
4432	6908	1.5587
116026904	181109208	1.5609
47342532	73935800	1.5617
132752	207456	1.5627
148940	233840	1.5700
97566656	153370696	1.5720
2575911224	4066242008	1.5786
72828	115384	1.5843
4824	7644	1.5846
17820	28324	1.5895
1216	1956	1.6086
42217112	68267128	1.6170
1021244	1669520	1.6348
28680	46956	1.6372
1432	2356	1.6453
35400	58580	1.6548
96112	160112	1.6659
3124	5220	1.6709
243876	409964	1.6810
6772	11396	1.6828
42848	72228	1.6857
2681842920	4548192564	1.6959
3720	6312	1.6968
1604	2732	1.7032
6724	11476	1.7067
6732	11512	1.7100
22055384	37963136	1.7213
2200	3808	1.7309
1528	2660	1.7408
21973796	38457120	1.7501
61776	108296	1.7530
2068196	3626760	1.7536
40824	72412	1.7738
1964	3484	1.7739
4302684	7667272	1.7820
28708	51436	1.7917
9164	16444	1.7944
1520	2784	1.8316
2736	5016	1.8333
92332	170232	1.8437
9500	17528	1.8451
1616	3012	1.8639
17376	32420	1.8658
46160	86848	1.8815
11428	21520	1.8831
2056	3912	1.9027
12128	23208	1.9136
629856	1207528	1.9171
21884	42072	1.9225
1004	1956	1.9482
49909388	98340008	1.9704
5989964	11826188	1.9743
3228220	6393596	1.9805
540776	1073004	1.9842
15008	29832	1.9877
624276	1265508	2.0272
222980	469612	2.1061
6481316	14460836	2.2312
5857584	13129492	2.2415
3244	7408	2.2836
18228	41912	2.2993
67448	155920	2.3117
2108	4996	2.3700
141396	336264	2.3782
2580	6316	2.4481
2576	6320	2.4534
3136	8240	2.6276
4444052	12075636	2.7173
997860	2853668	2.8598
69500	199968	2.8772
69264	199824	2.8850
68560	199492	2.9097
68728	200144	2.9121
4129704	12140972	2.9399
534040	1572900	2.9453
533524	1572892	2.9481
22248	65616	2.9493
11088	32832	2.9610
22152	65620	2.9623
11080	32832	2.9632
5156	15368	2.9806
5148	15368	2.9852
2788	8392	3.0100
2672	8100	3.0314
16307392	49762880	3.0516
143372	468872	3.2703
11940	43200	3.6181
11932	43648	3.6581
598500744	2298529760	3.8405
21658196	86787548	4.0071
39992	170616	4.2663
5437592	24058360	4.4245
13084	63752	4.8725
7036	37092	5.2717
160116	884936	5.5268
159344	884640	5.5518
10176	58292	5.7284
9992	58280	5.8327
2320	13704	5.9069
2172	17240	7.9374
10432	108560	10.4064
3720	41032	11.0301
1072	11948	11.1455
3496	39104	11.1854
13836	157020	11.3487
316668	3648752	11.5223
5028	58584	11.6516
11336	140728	12.4143
8596	111144	12.9297
7296	96956	13.2889
42288	594692	14.0629
7772	109664	14.1101
7692	109892	14.2865
