0.0787	0.0786
0.1585	0.1552
0.1844	0.1505
0.2306	0.2305
0.2592	0.2584
0.3217	0.3135
0.4254	0.4002
0.4309	0.3542
0.4466	0.3474
0.4614	0.4569
0.4895	0.4895
0.5024	0.4937
0.5229	0.5133
0.5330	0.4323
0.5490	0.5481
0.5593	0.5274
0.5949	0.5934
0.5969	0.5919
0.5991	0.5835
0.6001	0.4926
0.6091	0.5627
0.6322	0.6322
0.6360	0.6360
0.6400	0.4307
0.6492	0.6489
0.6859	0.6619
0.6918	0.6779
0.7017	0.6949
0.7037	0.7037
0.7171	0.7171
0.7219	0.5918
0.7221	0.7221
0.7226	0.6680
0.7343	0.7343
0.7451	0.6578
0.7522	0.7445
0.7541	0.5802
0.7544	0.5994
0.7560	0.7560
0.7588	0.7063
0.7636	0.5872
0.7727	0.7654
0.7757	0.7757
0.7823	0.7706
0.7861	0.7860
0.7879	0.6924
0.7954	0.7943
0.8017	0.7733
0.8040	0.8040
0.8050	0.6699
0.8129	0.7607
0.8129	0.7203
0.8144	0.8124
0.8155	0.8155
0.8184	0.8184
0.8223	0.8146
0.8242	0.7462
0.8294	0.8294
0.8302	0.8283
0.8351	0.8321
0.8386	0.5370
0.8516	0.8083
0.8551	0.6570
0.8557	0.8536
0.8568	0.8521
0.8569	0.8569
0.8571	0.8571
0.8584	0.8252
0.8596	0.8596
0.8611	0.8539
0.8624	0.8476
0.8708	0.8692
0.8809	0.8805
0.8822	0.8805
0.8823	0.8823
0.8827	0.8770
0.8836	0.8836
0.8845	0.8839
0.8882	0.7524
0.8896	0.8842
0.8946	0.8909
0.8995	0.8975
0.9032	0.8175
0.9096	0.9096
0.9113	0.9113
0.9116	0.9047
0.9186	0.9153
0.9212	0.9212
0.9242	0.8348
0.9287	0.9132
0.9299	0.9299
0.9317	0.9207
0.9327	0.9195
0.9330	0.9330
0.9352	0.9185
0.9373	0.9373
0.9380	0.7687
0.9388	0.9325
0.9402	0.8465
0.9406	0.9406
0.9413	0.9413
0.9431	0.8663
0.9436	0.8012
0.9453	0.9453
0.9472	0.9291
0.9474	0.9474
0.9481	0.9481
0.9493	0.9112
0.9498	0.9472
0.9501	0.9449
0.9509	0.9333
0.9515	0.9511
0.9544	0.9265
0.9563	0.8005
0.9594	0.8632
0.9600	0.9600
0.9620	0.9620
0.9637	0.9510
0.9654	0.9654
0.9670	0.9505
0.9671	0.9588
0.9676	0.9673
0.9715	0.9700
0.9724	0.9724
0.9725	0.9626
0.9749	0.9346
0.9754	0.9463
0.9754	0.9754
0.9764	0.9731
0.9774	0.9127
0.9782	0.9764
0.9790	0.8771
0.9792	0.7554
0.9793	0.9793
0.9794	0.9765
0.9810	0.9770
0.9833	0.9541
0.9835	0.9232
0.9840	0.9799
0.9847	0.9847
0.9848	0.9846
0.9849	0.9849
0.9863	0.9863
0.9868	0.9816
0.9869	0.9819
0.9869	0.9869
0.9871	0.9871
0.9872	0.9686
0.9888	0.9876
0.9890	0.9579
0.9893	0.9893
0.9901	0.9282
0.9906	0.9906
0.9913	0.9913
0.9915	0.9915
0.9918	0.9913
0.9946	0.9946
0.9948	0.9919
0.9953	0.9953
0.9956	0.9956
0.9957	0.9932
0.9958	0.9957
0.9965	0.9944
0.9967	0.9845
0.9968	0.9968
0.9978	0.9621
0.9989	0.9976
0.9990	0.9980
0.9991	0.9991
0.9994	0.9980
0.9995	0.9987
0.9995	0.9995
0.9997	0.9996
0.9997	0.9995
0.9997	0.9974
0.9999	0.9968
0.9999	0.9995
1.0000	0.9999
1.0000	0.9971
1.0000	1.0000
1.0000	1.0000
1.0000	0.9999
1.0001	1.0001
1.0002	0.9998
1.0002	1.0000
1.0003	1.0003
1.0005	1.0001
1.0006	1.0006
1.0006	1.0006
1.0007	1.0003
1.0007	1.0005
1.0008	1.0006
1.0008	1.0000
1.0009	0.9989
1.0009	0.9972
1.0012	0.9955
1.0012	1.0010
1.0013	1.0013
1.0013	1.0013
1.0015	1.0002
1.0016	0.9988
1.0016	1.0016
1.0016	1.0000
1.0017	1.0009
1.0019	0.8279
1.0019	1.0016
1.0019	0.9886
1.0019	1.0019
1.0021	1.0007
1.0022	0.9542
1.0022	1.0022
1.0023	0.9956
1.0023	1.0021
1.0025	1.0025
1.0025	1.0025
1.0026	1.0002
1.0027	1.0025
1.0027	1.0026
1.0027	0.9930
1.0027	1.0027
1.0030	0.9575
1.0034	1.0008
1.0035	1.0017
1.0035	0.9764
1.0037	1.0006
1.0038	0.9967
1.0041	0.9925
1.0043	1.0025
1.0043	0.9939
1.0044	1.0044
1.0046	0.8745
1.0047	1.0023
1.0048	0.9885
1.0049	1.0007
1.0049	1.0049
1.0049	1.0041
1.0051	1.0051
1.0053	1.0053
1.0053	0.9726
1.0053	1.0036
1.0054	1.0054
1.0055	0.9919
1.0055	1.0036
1.0058	1.0058
1.0062	1.0062
1.0064	0.9847
1.0064	1.0055
1.0065	0.9881
1.0069	1.0069
1.0069	1.0069
1.0069	0.9996
1.0069	1.0069
1.0073	0.9810
1.0074	1.0074
1.0074	1.0049
1.0075	1.0010
1.0075	0.9946
1.0075	1.0075
1.0077	0.9973
1.0077	1.0047
1.0078	1.0033
1.0078	1.0078
1.0078	0.9939
1.0078	1.0013
1.0081	1.0081
1.0083	1.0005
1.0085	0.9947
1.0088	1.0033
1.0092	1.0092
1.0093	1.0050
1.0095	1.0090
1.0096	1.0054
1.0099	0.9991
1.0099	1.0099
1.0106	1.0086
1.0106	1.0105
1.0106	1.0101
1.0107	1.0095
1.0110	1.0110
1.0113	1.0065
1.0117	1.0105
1.0117	0.9969
1.0117	1.0037
1.0119	1.0108
1.0120	1.0120
1.0120	1.0110
1.0127	1.0110
1.0128	1.0128
1.0128	1.0122
1.0130	1.0044
1.0130	0.9987
1.0131	1.0131
1.0134	1.0134
1.0135	1.0068
1.0135	0.9312
1.0135	1.0135
1.0136	0.9960
1.0138	1.0138
1.0140	1.0104
1.0143	1.0110
1.0143	1.0111
1.0144	1.0123
1.0144	1.0139
1.0146	1.0142
1.0150	1.0138
1.0151	1.0134
1.0153	1.0153
1.0154	1.0119
1.0156	1.0156
1.0157	1.0157
1.0159	0.9552
1.0160	1.0028
1.0160	1.0160
1.0163	1.0140
1.0163	1.0057
1.0166	1.0002
1.0167	0.8744
1.0169	1.0112
1.0173	1.0080
1.0173	1.0151
1.0177	0.8873
1.0178	1.0178
1.0180	1.0180
1.0182	1.0002
1.0182	1.0069
1.0182	1.0124
1.0183	1.0183
1.0185	1.0185
1.0186	0.9964
1.0189	1.0189
1.0190	1.0132
1.0191	1.0132
1.0192	1.0182
1.0195	1.0124
1.0196	0.9232
1.0197	1.0195
1.0200	1.0182
1.0201	1.0176
1.0202	1.0162
1.0204	1.0167
1.0208	1.0208
1.0209	0.9991
1.0209	1.0195
1.0210	1.0209
1.0210	1.0210
1.0211	1.0107
1.0219	1.0042
1.0220	1.0195
1.0224	1.0162
1.0225	1.0225
1.0225	1.0016
1.0226	0.9094
1.0227	1.0112
1.0230	1.0066
1.0231	1.0205
1.0232	1.0022
1.0234	1.0222
1.0235	1.0182
1.0237	1.0194
1.0239	1.0239
1.0239	1.0039
1.0243	0.7221
1.0243	1.0126
1.0243	1.0053
1.0250	1.0223
1.0253	0.9974
1.0255	1.0249
1.0256	1.0256
1.0257	1.0064
1.0259	1.0178
1.0263	1.0228
1.0263	1.0240
1.0270	1.0270
1.0274	1.0253
1.0274	1.0106
1.0277	1.0107
1.0277	1.0220
1.0278	1.0171
1.0279	1.0064
1.0283	1.0004
1.0284	1.0124
1.0284	1.0094
1.0286	1.0228
1.0294	1.0294
1.0298	1.0144
1.0299	1.0264
1.0299	1.0141
1.0299	1.0223
1.0306	1.0240
1.0308	1.0287
1.0310	1.0310
1.0318	1.0267
1.0318	1.0262
1.0326	1.0270
1.0330	1.0330
1.0331	0.9917
1.0332	1.0071
1.0336	1.0306
1.0336	1.0336
1.0341	1.0068
1.0342	1.0022
1.0343	1.0085
1.0349	1.0349
1.0352	1.0203
1.0357	1.0357
1.0357	1.0235
1.0357	0.9878
1.0358	1.0323
1.0367	1.0264
1.0376	0.9767
1.0380	0.9865
1.0381	1.0314
1.0382	0.8397
1.0384	1.0130
1.0388	1.0105
1.0389	1.0032
1.0392	1.0333
1.0395	1.0381
1.0397	1.0397
1.0403	0.6799
1.0411	1.0112
1.0411	1.0408
1.0414	0.9877
1.0417	0.9991
1.0428	1.0420
1.0437	1.0217
1.0440	1.0128
1.0445	1.0024
1.0446	0.7967
1.0458	1.0441
1.0458	1.0396
1.0465	0.9821
1.0472	1.0087
1.0473	1.0438
1.0474	1.0199
1.0480	1.0117
1.0480	1.0480
1.0487	0.9859
1.0487	0.9955
1.0492	0.9859
1.0494	0.9869
1.0501	1.0385
1.0511	0.9547
1.0516	0.8518
1.0518	1.0418
1.0522	1.0522
1.0523	1.0410
1.0524	1.0524
1.0525	1.0525
1.0527	1.0209
1.0531	1.0272
1.0535	0.9928
1.0540	1.0540
1.0544	1.0544
1.0548	1.0280
1.0548	1.0471
1.0552	1.0427
1.0558	0.9478
1.0563	1.0563
1.0564	1.0325
1.0568	1.0481
1.0584	1.0542
1.0592	0.9265
1.0593	0.9967
1.0594	1.0559
1.0601	1.0601
1.0612	0.9709
1.0612	1.0038
1.0616	1.0518
1.0618	1.0618
1.0621	1.0619
1.0636	1.0264
1.0646	1.0114
1.0647	1.0616
1.0649	1.0429
1.0657	0.9683
1.0665	1.0568
1.0668	1.0668
1.0681	0.9903
1.0683	1.0683
1.0684	1.0030
1.0684	1.0684
1.0692	0.9392
1.0695	1.0628
1.0704	1.0614
1.0720	1.0720
1.0722	1.0478
1.0729	0.9683
1.0730	1.0650
1.0732	1.0710
1.0736	1.0686
1.0736	1.0736
1.0755	1.0591
1.0758	1.0276
1.0760	1.0741
1.0768	1.0710
1.0772	1.0731
1.0779	1.0779
1.0782	1.0776
1.0786	1.0740
1.0788	1.0526
1.0791	1.0493
1.0798	1.0798
1.0801	0.6539
1.0803	1.0803
1.0809	1.0790
1.0819	1.0790
1.0830	1.0300
1.0834	1.0318
1.0835	1.0835
1.0842	0.6882
1.0843	1.0812
1.0846	1.0610
1.0856	0.9641
1.0857	1.0249
1.0861	1.0861
1.0861	1.0394
1.0862	1.0567
1.0872	1.0038
1.0877	1.0803
1.0881	1.0834
1.0890	1.0813
1.0910	1.0766
1.0911	1.0895
1.0914	1.0760
1.0914	1.0553
1.0923	1.0463
1.0931	1.0931
1.0947	1.0571
1.0954	1.0954
1.0956	1.0422
1.0959	1.0863
1.0966	1.0575
1.0977	1.0847
1.0980	1.0701
1.0982	1.0942
1.0983	1.0619
1.0984	0.9971
1.0985	1.0951
1.0985	0.7130
1.0986	1.0986
1.0991	1.0854
1.0992	1.0217
1.0997	1.0862
1.1002	1.0813
1.1016	1.0862
1.1018	1.0545
1.1026	1.0070
1.1027	1.0741
1.1030	1.1019
1.1033	0.9887
1.1035	1.1035
1.1040	1.1040
1.1041	1.1021
1.1045	1.1045
1.1051	1.1047
