8985905120	9043978664	1.0065
6114260	6154804	1.0066
1820	1832	1.0066
645624	649972	1.0067
11452064	11528596	1.0067
6162120	6204060	1.0068
1728	1740	1.0069
2733700	2752564	1.0069
640716	645392	1.0073
563608	567748	1.0073
3792	3820	1.0074
2140	2156	1.0075
3188	3212	1.0075
5260	5300	1.0076
12714572	12811572	1.0076
4359596	4393112	1.0077
3596	3624	1.0078
7759560	7823412	1.0082
382224	385376	1.0082
8017296	8085796	1.0085
1545360	1558520	1.0085
2681977080	2705156376	1.0086
48156	48572	1.0086
104056	104980	1.0089
102488	103396	1.0089
19504	19680	1.0090
4261480	4300892	1.0092
2176	2196	1.0092
102444	103392	1.0093
1027616	1037308	1.0094
212840	214888	1.0096
3363592	3396132	1.0097
816	824	1.0098
8161161032	8240837024	1.0098
2734524	2761204	1.0098
352560	356008	1.0098
1758136	1775608	1.0099
2028	2048	1.0099
72192	72936	1.0103
2862256	2892072	1.0104
11408	11528	1.0105
7389800	7469516	1.0108
3320	3356	1.0108
271196	274140	1.0109
3316	3352	1.0109
147704	149312	1.0109
2205364	2229368	1.0109
11901760	12032640	1.0110
2338356	2364216	1.0111
828800	838124	1.0113
212440	214868	1.0114
58136	58804	1.0115
189640	191812	1.0115
688	696	1.0116
87120	88160	1.0119
2662520	2694848	1.0121
1300	1316	1.0123
8004	8104	1.0125
5132	5196	1.0125
13768	13940	1.0125
8024028	8124396	1.0125
10768	10908	1.0130
10927992	11071388	1.0131
1816	1840	1.0132
12726912	12898180	1.0135
17332	17568	1.0136
4033796	4088976	1.0137
2888	2928	1.0139
905160	917828	1.0140
15592812	15813848	1.0142
1396	1416	1.0143
11876	12048	1.0145
34640	35148	1.0147
187896	190672	1.0148
2344620	2379964	1.0151
119972	121792	1.0152
41668	42308	1.0154
94543000	96003368	1.0154
2775416	2819488	1.0159
131474936	133576540	1.0160
56938672	57848892	1.0160
10891864	11067272	1.0161
2424328	2463628	1.0162
12532	12736	1.0163
28564	29036	1.0165
5780	5876	1.0166
4289208	4361908	1.0169
4256	4328	1.0169
34660	35248	1.0170
9412	9572	1.0170
46888	47688	1.0171
9885628	10054392	1.0171
1856	1888	1.0172
1284532	1306856	1.0174
19588	19936	1.0178
37628304	38311016	1.0181
15716888	16004212	1.0183
2392	2436	1.0184
2501172	2547584	1.0186
1068	1088	1.0187
8005812	8156117	1.0188
1272	1296	1.0189
27104	27620	1.0190
71532	72888	1.0190
2080	2120	1.0192
7788	7940	1.0195
3284	3348	1.0195
208276	212380	1.0197
2454372	2502996	1.0198
10537271112	10750551684	1.0202
46320	47264	1.0204
47525268	48507048	1.0207
4220	4308	1.0209
2951308	3012988	1.0209
1132	1156	1.0212
12068	12324	1.0212
153516	156796	1.0214
10336744	10557484	1.0214
42660	43588	1.0218
9660	9872	1.0219
2475732	2531208	1.0224
1068	1092	1.0225
114928	117528	1.0226
5296	5420	1.0234
1364	1396	1.0235
5251172	5375324	1.0236
3832	3924	1.0240
8286196	8487044	1.0242
11249336	11522720	1.0243
5923848	6069204	1.0245
1157444	1186148	1.0248
4832	4952	1.0248
12280	12584	1.0248
1116	1144	1.0251
3795456	3891660	1.0253
2320076	2378924	1.0254
7404	7592	1.0254
2531011832	2596086508	1.0257
1224	1256	1.0261
11553416	11862792	1.0268
2293466408	2355179856	1.0269
2681842920	2754263908	1.0270
5160768	5300616	1.0271
1021048	1048792	1.0272
47073408	48353344	1.0272
3657876	3757584	1.0273
4108	4220	1.0273
7504	7712	1.0277
1020896	1049224	1.0277
12044596	12380672	1.0279
1284	1320	1.0280
5704	5864	1.0281
7980	8204	1.0281
557200	572984	1.0283
4104	4220	1.0283
5192	5340	1.0285
92192	94840	1.0287
112504	115728	1.0287
23832	24524	1.0290
4522644	4656964	1.0297
10166492	10470904	1.0299
931484	959584	1.0302
4056264	4179164	1.0303
5704	5880	1.0309
15266805	15739204	1.0309
6588	6792	1.0310
20963364	21614792	1.0311
8064921	8316828	1.0312
239124	246584	1.0312
2300	2372	1.0313
1408	1452	1.0313
13319108	13736680	1.0314
25066400	25856876	1.0315
6481244	6687044	1.0318
4528	4672	1.0318
120172	124028	1.0321
111916	115512	1.0321
722532	745848	1.0323
4676	4828	1.0325
1836	1896	1.0327
2501692	2583984	1.0329
166740	172296	1.0333
3134552	3240356	1.0338
24924	25768	1.0339
6576	6800	1.0341
53072	54904	1.0345
3138044	3246556	1.0346
43455064	44963596	1.0347
4212	4360	1.0351
63248	65476	1.0352
1812	1876	1.0353
1191548	1233896	1.0355
45621748	47243692	1.0356
69088	71548	1.0356
2931027856	3035554392	1.0357
95840	99272	1.0358
3906276	4046412	1.0359
87504	90652	1.0360
6668	6912	1.0366
3443076	3569660	1.0368
3256	3376	1.0369
9044232	9381324	1.0373
12271564	12738388	1.0380
80840	83964	1.0386
8892	9236	1.0387
1812	1884	1.0397
61068	63508	1.0400
1100	1144	1.0400
12408	12904	1.0400
1073888	1116792	1.0400
5722572	5954412	1.0405
514508	535356	1.0405
1486560	1547176	1.0408
2551244	2655556	1.0409
1932	2012	1.0414
11375616	11846264	1.0414
5823460	6065396	1.0415
1060	1104	1.0415
2326164	2423256	1.0417
326000	339724	1.0421
9160	9548	1.0424
1036	1080	1.0425
2868	2992	1.0432
10848	11320	1.0435
5435076	5681040	1.0453
7587288	7931384	1.0454
3251416	3399308	1.0455
1816	1900	1.0463
306016	320184	1.0463
712280	745776	1.0470
989720	1036404	1.0472
57196	59900	1.0473
1904	1996	1.0483
61616	64596	1.0484
41208	43212	1.0486
109492	114828	1.0487
8800	9232	1.0491
2520	2644	1.0492
94460	99140	1.0495
93056	97684	1.0497
95816	100592	1.0498
119856	125860	1.0501
716	752	1.0503
718300	754532	1.0504
1744	1832	1.0505
4432	4656	1.0505
2288	2404	1.0507
2012	2116	1.0517
3780	3976	1.0519
11948	12572	1.0522
7424	7812	1.0523
4384924	4614852	1.0524
2892	3044	1.0526
10728	11296	1.0529
3336344	3512860	1.0529
31572	33260	1.0535
413672	435848	1.0536
258928	272916	1.0540
8528	9000	1.0553
52668	55584	1.0554
2432	2568	1.0559
3216	3396	1.0560
12018864	12694228	1.0562
4019800	4248264	1.0568
16316	17252	1.0574
1604	1696	1.0574
70260	74300	1.0575
1380	1460	1.0580
14204	15032	1.0583
15896	16824	1.0584
1632	1728	1.0588
430640	455968	1.0588
4560	4832	1.0596
5334076	5653788	1.0599
4619280	4896880	1.0601
12403332	13155192	1.0606
880696	934296	1.0609
2224	2360	1.0612
151540	160852	1.0614
11787265	12514516	1.0617
1676	1780	1.0621
2296	2440	1.0627
46416	49348	1.0632
1260	1340	1.0635
3495552	3717732	1.0636
2824	3004	1.0637
215296	229064	1.0639
68696	73092	1.0640
246784	262620	1.0642
13425188	14287964	1.0643
1420	1512	1.0648
1073772	1143444	1.0649
493956	526148	1.0652
3156	3364	1.0659
7036	7500	1.0659
1268	1352	1.0662
43381388	46251692	1.0662
10780	11496	1.0664
8404	8964	1.0666
1192	1272	1.0671
12624	13476	1.0675
12048	12864	1.0677
129448	138236	1.0679
2988	3192	1.0683
55712	59516	1.0683
12052	12880	1.0687
9893900	10573436	1.0687
38652	41324	1.0691
101444	108488	1.0694
110236	117892	1.0695
21891420	23416240	1.0697
7152	7652	1.0699
157852	168904	1.0700
1341564	1435964	1.0704
3804	4072	1.0705
137580	147292	1.0706
2492	2668	1.0706
257388	275604	1.0708
16540	17712	1.0709
96308	103148	1.0710
2576	2760	1.0714
6009756	6439724	1.0715
247536	265420	1.0722
209608	224752	1.0722
15440	16556	1.0723
53284	57136	1.0723
2305977524	2473104572	1.0725
334380	358872	1.0732
2224	2388	1.0737
1408	1512	1.0739
83436	89636	1.0743
21846512	23476296	1.0746
8336	8968	1.0758
1148	1236	1.0767
7308	7872	1.0772
2016	2172	1.0774
1336	1440	1.0778
2855904	3078784	1.0780
49260	53112	1.0782
4772444	5145832	1.0782
238524	257228	1.0784
1728	1864	1.0787
65640	70864	1.0796
67860	73288	1.0800
67876	73348	1.0806
67204	72632	1.0808
28124	30408	1.0812
688	744	1.0814
30684	33212	1.0824
67860	73468	1.0826
31700	34368	1.0842
3592	3896	1.0846
7752	8408	1.0846
100320	108844	1.0850
1360	1476	1.0853
97503736	105840336	1.0855
924	1004	1.0866
50700	55092	1.0866
828	900	1.0870
13268	14436	1.0880
1088	1184	1.0882
9348	10176	1.0886
1278384	1391848	1.0888
1080	1176	1.0889
7776	8468	1.0890
14270243652	15554599648	1.0900
29964	32700	1.0913
3020	3296	1.0914
232677712	254010296	1.0917
51272	56004	1.0923
231624	253056	1.0925
3638592	3976916	1.0930
56480	61744	1.0932
108176	118300	1.0936
37500	41012	1.0937
342736	374976	1.0941
4734927044	5183453848	1.0947
301860	330488	1.0948
2648	2900	1.0952
2513952	2754052	1.0955
61199798232	67046575260	1.0955
298260	326884	1.0960
4784	5244	1.0962
18572	20360	1.0963
79008	86640	1.0966
2363932	2592740	1.0968
3396	3728	1.0978
23964	26340	1.0991
1928	2120	1.0996
87604	96344	1.0998
79852	87876	1.1005
309676	341452	1.1026
1828	2016	1.1028
1806876	1992940	1.1030
1008	1112	1.1032
10520	11620	1.1046
1828	2020	1.1050
49828	55128	1.1064
43184	47820	1.1074
8499040	9414668	1.1077
5742876	6362768	1.1079
83052	92064	1.1085
51928	57608	1.1094
346916	384892	1.1095
2397220	2662800	1.1108
51308	57004	1.1110
9777600	10873792	1.1121
204076	226980	1.1122
121456	135128	1.1126
500996	557420	1.1126
13154068	14639164	1.1129
2393776	2666792	1.1141
1052	1172	1.1141
861116	959744	1.1145
1904440	2123748	1.1152
10304	11496	1.1157
1584	1768	1.1162
2384	2664	1.1174
524464	586104	1.1175
1972	2204	1.1176
51076	57220	1.1203
251497960	281947892	1.1211
362480	406600	1.1217
92652	104148	1.1241
1184	1332	1.1250
333308	375312	1.1260
21780	24536	1.1265
93649024	105510568	1.1267
1672	1884	1.1268
1796	2024	1.1269
1320	1488	1.1273
1884552	2125844	1.1280
13947116	15743824	1.1288
1104	1248	1.1304
73676	83300	1.1306
1960	2216	1.1306
2196	2484	1.1311
14861968	16812416	1.1312
94473932	107049076	1.1331
181620	206112	1.1349
3612	4112	1.1384
1840	2096	1.1391
10360	11828	1.1417
1180	1348	1.1424
79004	90264	1.1425
1916	2192	1.1441
210788	241232	1.1444
5088	5824	1.1447
961336	1100772	1.1450
5952	6820	1.1458
69316	79420	1.1458
33068	37896	1.1460
3064	3512	1.1462
122380	140276	1.1462
290148	332884	1.1473
981184	1127736	1.1494
104420	120164	1.1508
1112	1280	1.1511
17492	20188	1.1541
1330092	1536576	1.1552
176500	203944	1.1555
671012	776768	1.1576
478568	554304	1.1583
500	580	1.1600
362600	421128	1.1614
362856	421640	1.1620
67112	78072	1.1633
827888	964852	1.1654
2192	2556	1.1661
1736	2028	1.1682
1736	2028	1.1682
900	1052	1.1689
1736	2032	1.1705
2424	2840	1.1716
308624	362028	1.1730
1172	1376	1.1741
88812	104396	1.1755
4032	4748	1.1776
117868	139136	1.1804
98012	115724	1.1807
98000	116068	1.1844
24816	29396	1.1846
39184	46644	1.1904
45784	54508	1.1905
18900	22516	1.1913
1148	1368	1.1916
59356	70736	1.1917
8148	9716	1.1924
78388	93528	1.1931
553476	660568	1.1935
1112	1332	1.1978
1472	1764	1.1984
1672	2004	1.1986
102052	122516	1.2005
3501336	4207976	1.2018
1704	2048	1.2019
48300	58052	1.2019
37096	44592	1.2021
2356	2836	1.2037
29844	35932	1.2040
1688	2036	1.2062
293804	354808	1.2076
1676	2028	1.2100
9716	11760	1.2104
62912	76228	1.2117
34520	41828	1.2117
9288776	11274832	1.2138
15000	18208	1.2139
6340	7732	1.2196
1512	1844	1.2196
4644	5664	1.2196
672	820	1.2202
7500	9152	1.2203
274092	334860	1.2217
664	812	1.2229
14992	18348	1.2239
1856	2276	1.2263
792	972	1.2273
62156	76448	1.2299
132900	163868	1.2330
176792	218040	1.2333
78896	97444	1.2351
1084	1340	1.2362
11965424	14793060	1.2363
816	1012	1.2402
6792	8424	1.2403
89260	110916	1.2426
2056	2560	1.2451
2739244	3411188	1.2453
243876	303816	1.2458
6140	7664	1.2482
4516	5640	1.2489
31576	39492	1.2507
47400	59448	1.2542
86628	108760	1.2555
34196	42956	1.2562
1884	2368	1.2569
55828	70228	1.2579
1112	1400	1.2590
1076	1360	1.2639
82908	104796	1.2640
1612	2048	1.2705
42232	53828	1.2746
940	1204	1.2809
2164	2792	1.2902
31440	40568	1.2903
32268	41760	1.2942
29536	38264	1.2955
96580	125944	1.3040
91140	118876	1.3043
1874524	2446268	1.3050
663504	868588	1.3091
1256	1648	1.3121
1328	1752	1.3193
6092	8052	1.3217
1200	1592	1.3267
43176	57292	1.3269
2140	2844	1.3290
997776	1328824	1.3318
18080	24132	1.3347
42944	57376	1.3361
10444	13984	1.3390
69944	93656	1.3390
1428	1916	1.3417
5229800	7096316	1.3569
34012	46232	1.3593
37908	51692	1.3636
1307679944	1785066337	1.3651
392	536	1.3673
1392	1908	1.3707
1088	1492	1.3713
1604	2200	1.3716
187948	257844	1.3719
5620	7720	1.3737
4268	5868	1.3749
33392	45948	1.3760
1648	2276	1.3811
1640	2272	1.3854
15900	22032	1.3857
15900	22036	1.3859
15628	21668	1.3865
28708	39824	1.3872
6112	8512	1.3927
1832	2556	1.3952
12128	16964	1.3987
5500	7704	1.4007
956	1340	1.4017
1096	1540	1.4051
1444	2036	1.4100
1516	2156	1.4222
2960	4220	1.4257
26200	37384	1.4269
2067696	2954940	1.4291
39820	57076	1.4334
4120	5948	1.4437
4057564	5861264	1.4445
132752	192036	1.4466
2104	3052	1.4506
399452	584212	1.4625
36128	53064	1.4688
34852	51256	1.4707
5497672	8161616	1.4846
165912	248444	1.4974
45432	68480	1.5073
688	1044	1.5174
484	736	1.5207
964	1492	1.5477
29588	45972	1.5537
2244	3524	1.5704
36160864	57066488	1.5781
5845108	9226832	1.5786
114688	181312	1.5809
440340	697528	1.5841
1216	1928	1.5855
3536	5632	1.5928
11016	17824	1.6180
23360	38248	1.6373
29452	48468	1.6457
840	1384	1.6476
1964	3260	1.6599
69748	116088	1.6644
37488	62460	1.6661
1524	2560	1.6798
17750892	29948444	1.6872
768	1296	1.6875
112016	192140	1.7153
1180	2068	1.7525
1004	1784	1.7769
272608	489128	1.7943
272576	489200	1.7947
19536	35908	1.8380
576	1064	1.8472
2684	4984	1.8569
1616	3012	1.8639
39579880	73919452	1.8676
1952	3660	1.8750
280	536	1.9143
15008	29800	1.9856
17244	35176	2.0399
1672	3428	2.0502
71588	151384	2.1147
70952	151000	2.1282
598500744	1283004040	2.1437
2976508	6382288	2.1442
1316	3100	2.3556
54784	134160	2.4489
6772	17528	2.5883
33559460	98329044	2.9300
4368364	12937524	2.9616
5144	15352	2.9844
5148	15364	2.9845
525872	1572884	2.9910
525860	1572884	2.9911
16197152	49676496	3.0670
13084	40548	3.0991
2588	8232	3.1808
2304	8560	3.7153
9872	36720	3.7196
9888	36800	3.7217
17308	65584	3.7892
25376	96920	3.8194
8488	32808	3.8652
8452	32812	3.8822
16884	65580	3.8842
237112	971212	4.0960
5391784	24047268	4.4600
6972	35796	5.1343
3496	18484	5.2872
28444	163128	5.7351
10124	61500	6.0747
6444	42664	6.6207
195401956	1514391424	7.7501
2172	17028	7.8398
4932	40892	8.2912
7864	79784	10.1455
13836	143028	10.3374
3720	39432	10.6000
9072	97512	10.7487
316668	3648752	11.5223
880	10396	11.8136
7772	93028	11.9696
7692	92600	12.0385
42288	582060	13.7642
