23.7140	0.1666
4.1764	0.2484
3.6655	0.2769
2.7106	0.3761
3.8886	0.3871
3.4627	0.4159
3.8574	0.4457
2.2175	0.4612
1.8253	0.5446
1.8187	0.5481
2.1805	0.5826
1.8751	0.6145
1.6610	0.6331
2.2440	0.6415
1.6358	0.6441
2.0017	0.6524
1.5312	0.6547
1.7282	0.6697
1.5274	0.6737
1.8351	0.6755
1.2388	0.6773
1.2125	0.6837
1.4013	0.7075
1.4177	0.7083
1.4525	0.7155
1.4321	0.7223
1.3923	0.7254
1.3711	0.7267
2.0678	0.7325
1.4013	0.7328
1.2599	0.7371
1.7504	0.7372
1.5585	0.7465
1.8126	0.7566
1.3134	0.7622
1.7046	0.7666
1.1134	0.7673
1.1870	0.7684
1.3282	0.7802
1.2946	0.7830
3.0217	0.7872
1.3786	0.7872
1.7338	0.7895
1.5835	0.7919
1.2040	0.7944
1.5812	0.7950
1.4074	0.7986
1.2820	0.8022
1.4493	0.8026
1.2848	0.8029
1.2146	0.8072
1.3289	0.8096
1.3512	0.8115
1.2320	0.8117
1.2219	0.8148
1.2109	0.8152
1.2525	0.8153
1.5359	0.8156
1.2263	0.8168
1.4060	0.8169
1.3266	0.8170
1.1825	0.8211
1.3615	0.8212
1.3750	0.8241
1.3400	0.8241
1.3416	0.8244
1.2114	0.8270
1.2634	0.8275
1.3609	0.8290
1.1845	0.8309
1.4859	0.8317
1.3717	0.8352
1.2231	0.8354
1.0535	0.8373
1.1527	0.8411
1.3628	0.8412
1.3094	0.8415
1.2571	0.8426
1.2998	0.8436
1.1027	0.8466
1.4267	0.8466
1.4691	0.8477
1.6151	0.8479
1.3336	0.8499
1.1843	0.8511
1.1833	0.8515
1.3619	0.8521
1.2206	0.8542
1.2391	0.8553
1.2320	0.8569
1.2083	0.8589
1.2894	0.8595
1.5031	0.8596
1.5707	0.8602
1.2766	0.8608
1.2286	0.8613
1.1883	0.8616
1.0159	0.8625
1.1603	0.8652
1.4343	0.8657
1.1979	0.8685
1.2593	0.8686
1.1726	0.8693
1.1822	0.8698
1.1914	0.8712
1.1033	0.8721
1.2388	0.8743
1.3758	0.8752
1.0592	0.8757
1.2165	0.8757
1.1848	0.8787
1.3630	0.8808
1.6637	0.8865
1.1429	0.8896
1.1843	0.8901
2.6602	0.8905
1.1271	0.8949
1.1290	0.8950
1.4744	0.8984
1.2313	0.8991
0.9402	0.9029
1.1951	0.9038
1.3072	0.9060
1.3289	0.9075
1.0729	0.9093
1.1064	0.9113
1.2019	0.9122
1.0956	0.9128
1.0856	0.9140
1.6296	0.9140
1.2749	0.9141
1.2182	0.9163
1.1494	0.9168
1.4065	0.9178
1.1279	0.9195
1.1421	0.9211
2.0041	0.9222
1.1124	0.9235
1.1018	0.9235
1.2051	0.9254
1.1890	0.9277
1.5655	0.9302
1.0861	0.9310
1.1435	0.9316
1.7021	0.9321
1.3407	0.9336
1.1208	0.9340
1.6325	0.9354
1.3794	0.9367
1.0986	0.9374
1.0649	0.9380
1.0548	0.9381
1.1604	0.9389
1.0782	0.9397
1.0465	0.9397
1.2904	0.9399
1.1151	0.9413
1.1502	0.9440
1.0227	0.9444
1.2781	0.9446
1.1274	0.9447
1.0984	0.9451
1.0959	0.9452
0.9032	0.9453
2.1561	0.9453
1.1915	0.9455
1.2788	0.9455
3.6446	0.9456
1.0966	0.9456
0.7171	0.9460
1.0636	0.9466
1.1829	0.9473
1.1393	0.9474
1.0992	0.9501
1.4707	0.9502
1.0540	0.9503
1.0911	0.9506
1.0357	0.9507
1.0695	0.9508
1.0473	0.9516
1.8792	0.9537
1.0411	0.9555
1.1857	0.9560
2.0210	0.9570
1.1202	0.9578
1.1227	0.9598
1.0983	0.9601
1.0395	0.9605
1.0480	0.9609
1.2209	0.9613
1.0523	0.9623
1.0414	0.9623
1.0985	0.9629
1.7736	0.9645
1.0472	0.9645
1.0516	0.9654
1.2558	0.9660
1.1172	0.9663
1.3382	0.9670
1.5631	0.9672
1.7094	0.9677
1.0877	0.9677
1.0798	0.9688
1.4084	0.9690
1.0518	0.9691
1.1895	0.9696
1.0428	0.9696
1.0732	0.9698
1.0389	0.9701
1.0381	0.9705
1.4142	0.9710
1.0397	0.9718
0.9431	0.9724
1.4216	0.9724
1.0392	0.9726
1.4002	0.9737
4.2143	0.9746
1.6844	0.9746
1.1062	0.9747
1.3153	0.9748
1.2863	0.9749
1.2606	0.9749
1.0474	0.9749
1.0357	0.9752
1.0349	0.9754
1.0910	0.9755
1.0458	0.9758
1.2635	0.9759
1.0336	0.9762
1.0980	0.9762
1.9192	0.9763
1.1215	0.9775
0.8302	0.9789
2.6058	0.9793
1.0163	0.9796
1.0210	0.9801
1.0177	0.9804
1.0564	0.9804
0.5593	0.9810
0.9869	0.9812
1.6074	0.9812
0.6859	0.9813
1.7233	0.9818
2.6368	0.9820
1.0487	0.9821
1.0283	0.9824
1.0308	0.9827
1.0480	0.9827
1.0167	0.9831
1.1790	0.9831
1.0384	0.9832
4.5068	0.9833
1.1026	0.9837
1.3054	0.9837
0.8995	0.9838
1.6154	0.9841
1.0000	0.9846
1.0299	0.9846
1.1880	0.9847
1.0284	0.9847
1.2995	0.9852
1.0336	0.9853
1.0186	0.9854
1.1371	0.9855
1.0156	0.9860
0.9620	0.9863
1.0299	0.9865
0.9472	0.9867
1.1404	0.9867
2.2444	0.9868
1.0146	0.9869
0.9498	0.9869
0.5969	0.9871
1.2587	0.9872
1.1265	0.9874
1.1335	0.9876
1.0043	0.9878
1.0277	0.9879
1.1040	0.9880
1.1202	0.9882
1.0182	0.9883
1.0117	0.9893
1.0255	0.9897
1.1317	0.9898
1.0140	0.9903
1.0352	0.9904
